iter	MAE
182	0.0591262037
183	0.05779161978
184	0.05710449049
185	0.05686448853
186	0.05602453102
187	0.05533779826
188	0.05513066829
189	0.05448539999
190	0.05433823034
191	0.05411856312
192	0.05399325367
193	0.05390139685
194	0.05369405004
195	0.05294275512
196	0.0522149016
197	0.05161434599
198	0.05132851627
199	0.05119970596
200	0.05087055807
201	0.05055608552
202	0.05047447735
203	0.05018906124
204	0.04993387903
205	0.0495585761
206	0.0494381578
207	0.04924631756
208	0.04844625598
209	0.04774041482
210	0.04762859433
211	0.04735519229
212	0.04691037125
213	0.04684367
214	0.04622716796
215	0.04543115604
216	0.0452655956
217	0.04496307553
218	0.04452094328
219	0.04446322262
220	0.04438573949
221	0.04427450065
222	0.04367933407
223	0.04344612338
224	0.04325010574
225	0.04277260849
226	0.04243326051
227	0.041851161
228	0.04070159445
229	0.04066995732
230	0.04058461118
231	0.04020641891
232	0.04001686733
233	0.03938255472
234	0.03899771206
235	0.03849879812
236	0.03787468046
237	0.03780210048
238	0.03746285493
239	0.03703975926
240	0.03700190291
241	0.03652974856
242	0.0364736582
243	0.03627280106
244	0.03624253009
245	0.03554570152
246	0.03457565999
247	0.03405947939
248	0.03386978125
249	0.03344189786
250	0.03334383437
251	0.03315343072
252	0.03309857447
253	0.03300813561
254	0.03290415147
255	0.03278311328
256	0.03263311694
257	0.03249926353
258	0.03243787532
259	0.03233022626
260	0.03225309141
261	0.03185594103
262	0.03175297282
263	0.0316229453
264	0.03154904104
265	0.03148219516
266	0.03140771736
267	0.0311661086
268	0.03105525217
269	0.03100137959
270	0.03095637662
271	0.03073866017
272	0.03061874088
273	0.0302044015
274	0.02995681011
275	0.02989965883
276	0.02979067892
277	0.02941967002
278	0.02929598688
279	0.02895000754
280	0.02878743971
281	0.02865154299
282	0.02854616023
283	0.02814459479
284	0.02795256903
285	0.02747084844
286	0.02737935577
287	0.02726246195
288	0.02718301041
289	0.02698576303
290	0.02680037221
291	0.02650444135
292	0.02618104966
293	0.02608970638
294	0.02597531663
295	0.02544429734
296	0.02528676676
297	0.02516442129
298	0.02497845074
299	0.02478498383
300	0.0245441356
301	0.02438121754
302	0.02410183566
303	0.02402206045
304	0.02398345819
305	0.02373317945
306	0.02360270494
307	0.02337584373
308	0.02330429951
309	0.02319706199
310	0.02317490513
311	0.02305600404
312	0.02297426715
313	0.02286230448
314	0.02277745599
315	0.02231215771
316	0.02224455349
317	0.02221017942
318	0.02216313427
319	0.02178112232
320	0.02162125803
321	0.02150892301
322	0.02123639061
323	0.02079243189
324	0.02067744807
325	0.02045150983
326	0.02036620293
327	0.02034040163
328	0.02001348914
329	0.01987401552
330	0.01980124798
331	0.01970537889
332	0.01968298164
333	0.01963396675
334	0.01954153062
335	0.01921807851
336	0.01915322841
337	0.01909196892
338	0.01894621223
339	0.0189030186
340	0.01889651789
341	0.01877911727
342	0.0186547716
343	0.01861736407
344	0.01844512694
345	0.01841032332
346	0.01830869506
347	0.01825835886
348	0.01824620534
349	0.01821723729
350	0.01818088517
351	0.01804594192
352	0.01797883
353	0.01794941326
354	0.01791887488
355	0.01786772302
356	0.01780859109
357	0.01775918703
358	0.01772169731
359	0.01768680447
360	0.01767138136
361	0.01762275351
362	0.01759160077
363	0.01751036632
364	0.01743817865
365	0.01740720275
366	0.01738733318
367	0.0173565976
368	0.01729804807
369	0.01727066785
370	0.01714993354
371	0.0170016807
372	0.0169254159
373	0.01690324614
374	0.01679863187
375	0.01677789107
376	0.01676691917
377	0.0167437645
378	0.01671290772
379	0.01657101295
380	0.01649160183
381	0.01643325688
382	0.01641530809
383	0.01638536339
384	0.01609921232
385	0.01601670802
386	0.01587719318
387	0.01586772616
388	0.01580749692
389	0.01580189411
390	0.01572511819
391	0.01570261518
392	0.01552005279
393	0.01549914445
394	0.01548636595
395	0.01535466269
396	0.01519541612
397	0.01515880446
398	0.01504999329
399	0.01497312177
400	0.01494802032
401	0.0149422352
402	0.01487975525
403	0.01484347107
404	0.01467582927
405	0.01465737114
406	0.01456868499
407	0.01446212226
408	0.0144334803
409	0.01436332974
410	0.01423857164
411	0.0140019314
412	0.01399420158
413	0.01394704035
414	0.01393127326
415	0.01386556211
416	0.01382728933
417	0.01381212357
418	0.01377221393
419	0.01373213022
420	0.01369050327
421	0.01367362066
422	0.01365205786
423	0.01350602762
424	0.01349514538
425	0.01347633856
426	0.01345984344
427	0.01342486287
428	0.01338908073
429	0.01338387639
430	0.0133599509
431	0.01332003139
432	0.01327482558
433	0.01320103161
434	0.01319740014
435	0.01316222875
436	0.01314354599
437	0.01313155702
438	0.0128940569
439	0.01282836063
440	0.01281948104
441	0.01281372195
442	0.01280633224
443	0.01279985297
444	0.01279476807
445	0.01277477963
446	0.01259743971
447	0.01255254116
448	0.01249184858
449	0.01246699251
450	0.01242505909
451	0.01240641364
452	0.01239914059
453	0.01234267652
454	0.01233797497
455	0.01232909949
456	0.01224285542
457	0.01212311593
458	0.0120922178
459	0.01208195166
460	0.01204211096
461	0.01203931924
462	0.01202094271
463	0.01199239524
464	0.01198672779
465	0.01192190306
466	0.01174889306
467	0.01172183951
468	0.01171653764
469	0.01171504023
470	0.0115332643
471	0.01152989385
472	0.01150213553
473	0.01149497445
474	0.01148491699
475	0.01128338506
476	0.01108381079
477	0.01104976962
478	0.01094907844
479	0.01094646097
480	0.01093986218
481	0.01093231837
482	0.0109244964
483	0.01091852735
484	0.01091028601
485	0.01088976981
486	0.01081445596
487	0.01081027874
488	0.01080187735
489	0.01074596813
490	0.01074395811
491	0.0107411777
492	0.01073557965
493	0.01072906711
494	0.01070997402
495	0.01069276456
496	0.01068951477
497	0.01068144513
498	0.01067552828
499	0.01064082732
500	0.01047327411
501	0.01047118589
502	0.0104486152
503	0.01044402882
504	0.01044003467
505	0.01027192906
506	0.01024924715
507	0.01022708538
508	0.01020564385
509	0.01012410454
510	0.01009329549
511	0.01008956744
512	0.01008471921
513	0.01000221839
514	0.009853510238
515	0.00984799498
516	0.009839055857
517	0.009820980556
518	0.009819923707
519	0.009802423164
520	0.009783971011
521	0.009774472255
522	0.009764784708
523	0.009751977355
524	0.009741963197
525	0.009736250301
526	0.009684579257
527	0.009617240578
528	0.009575570457
529	0.009441084082
530	0.009305614119
531	0.009299726258
532	0.009292459323
533	0.009284860966
534	0.00927705161
535	0.009271109308
536	0.009263625527
537	0.009253691266
538	0.009242391593
539	0.009182093166
540	0.009153627818
541	0.009120770023
542	0.009113761626
543	0.009031966218
544	0.009028878721
545	0.00901299132
546	0.00899240143
547	0.00897680199
548	0.008964347561
549	0.008950326158
550	0.008898381242
551	0.008881641029
552	0.00887982146
553	0.008875343574
554	0.008867646141
555	0.008858583498
556	0.008854033257
557	0.008782875488
558	0.008704616389
559	0.008701740831
560	0.008592756411
561	0.00857949602
562	0.00855233202
563	0.008491159429
564	0.00848572355
565	0.008471475487
566	0.008465328388
567	0.008457708621
568	0.008450300267
569	0.008360097396
570	0.008353448768
571	0.008345629435
572	0.008340053624
573	0.008334417681
574	0.008320787424
575	0.008287579297
576	0.008203023915
577	0.008191521666
578	0.008172569387
579	0.008166082534
580	0.008151357964
581	0.008096296097
582	0.008091491952
583	0.008087052659
584	0.008027388387
585	0.008010461289
586	0.0080034395
587	0.007998468747
588	0.007982603981
589	0.007952440875
590	0.007926945899
591	0.00792041685
592	0.007911248243
593	0.007887196236
594	0.007857426384
595	0.007853682417
596	0.007850679001
597	0.007771520814
598	0.007768450799
599	0.007765455175
600	0.007763212925
601	0.007760013143
602	0.007757187309
603	0.00770090086
604	0.007674918875
605	0.007661754581
606	0.007641668156
607	0.007639526412
608	0.007634845733
609	0.007610842374
610	0.007608009672
611	0.007604599535
612	0.007598856499
613	0.007594088197
614	0.007590550872
615	0.007589034908
616	0.007587291185
617	0.007578100609
618	0.007575536228
619	0.007571680939
620	0.007520690707
621	0.007514095303
622	0.007511188963
623	0.007474895362
624	0.0074704249
625	0.007467213413
626	0.007454751097
627	0.007441630758
628	0.007425395951
629	0.007424498844
630	0.007422391699
631	0.007366578862
632	0.007340624327
633	0.007326043816
634	0.007316365983
635	0.007308372144
636	0.007305498528
637	0.007227264895
638	0.007206572306
639	0.007177285368
640	0.007168412827
641	0.007165800558
642	0.007160812072
643	0.007131603591
644	0.007108162455
645	0.007085242546
646	0.006943815099
647	0.006879938386
648	0.006719383781
649	0.006719012377
650	0.006667974418
651	0.006662418706
652	0.00665788248
653	0.006656974963
654	0.006528168726
655	0.006516880228
656	0.006514210119
657	0.00650208902
658	0.006497561965
659	0.006494062512
660	0.006488842938
661	0.006478441537
662	0.0064629664
663	0.006458547357
664	0.00643901978
665	0.006437488481
666	0.006431765522
667	0.006425643318
668	0.006409126572
669	0.006366737519
670	0.006361527673
671	0.006328001227
672	0.006326535674
673	0.006324395188
674	0.006305206293
675	0.006289350095
676	0.006279174924
677	0.00627607436
678	0.006217330277
679	0.006183641794
680	0.00618186013
681	0.006179852306
682	0.006148982221
683	0.006145396306
684	0.006145118223
685	0.006143983812
686	0.006143751878
687	0.006130734089
688	0.005990253238
689	0.005988158137
690	0.005980656922
691	0.005975228879
692	0.005955945153
693	0.005954564022
694	0.005919483107
695	0.005891054029
696	0.005884031045
697	0.005882214391
698	0.005866783417
699	0.005864488436
700	0.005857284678
701	0.005854540844
702	0.005798412709
703	0.005797518439
704	0.005788906366
705	0.005787120286
706	0.005785957672
707	0.005771483435
708	0.005769494739
709	0.005729468451
710	0.005726794149
711	0.005717343941
712	0.005715399506
713	0.00571391219
714	0.005691410283
715	0.005689449294
716	0.005656624916
717	0.005656467469
718	0.005654976507
719	0.005652450161
720	0.00565208088
721	0.005645950361
722	0.005644612436
723	0.005640503124
724	0.005640237683
725	0.005639546748
726	0.005537667866
727	0.005505706941
728	0.005501929672
729	0.005426280611
730	0.005419369057
731	0.005413030189
732	0.005412456659
733	0.005340590211
734	0.005339638757
735	0.005327791091
736	0.005313471706
737	0.005311258336
738	0.005305215055
739	0.005303303029
740	0.005303056042
741	0.005301405154
742	0.005271769138
743	0.005269542408
744	0.005260230016
745	0.005242117867
746	0.005241292788
747	0.005239659995
748	0.00523583658
749	0.005232947176
750	0.005227226507
751	0.005224689897
752	0.005223100902
753	0.005177327625
754	0.005164622505
755	0.005161053159
756	0.00515786162
757	0.005145868831
758	0.005102182245
759	0.005084897676
760	0.005065231985
761	0.005044590716
762	0.005039148061
763	0.005035749569
764	0.005016177002
765	0.005001903603
766	0.005000084092
767	0.00499890235
768	0.004997859114
769	0.004992725462
770	0.004991068134
771	0.004984551214
772	0.004983474846
773	0.004982984403
774	0.004982550873
775	0.004977660973
776	0.004975483038
777	0.004972732638
778	0.00497094957
779	0.004963176008
780	0.004958400804
781	0.004957312791
782	0.004941781387
783	0.004936701
784	0.00493614147
785	0.004933722652
786	0.004932936804
787	0.004901896946
788	0.004897916683
789	0.004886997716
790	0.004872344525
791	0.004812739693
792	0.004794347778
793	0.004793154431
794	0.004791569794
795	0.00478868135
796	0.004710847636
797	0.004709571735
798	0.004706148654
799	0.004645291017
